cycle number	Q discharge/mA.h	Q charge/mA.h	Ewe/V	(Q-Qo)/mA.h	time/s	<I>/mA	Capacity/mA.h	Efficiency/%	
7,000000000000000E+000	6,757916260606581E+000	0,000000000000000E+000	2,4281332E+000	-1,924714670256930E+001	4,059324750852659E+005	-4,497518590764598E+000	6,757916260606581E+000	0,0000000E+000
7,000000000000000E+000	6,795396409492388E+000	0,000000000000000E+000	2,4275985E+000	-1,928462685047192E+001	4,059624752629143E+005	-4,497591233302933E+000	6,795396409492388E+000	0,0000000E+000
7,000000000000000E+000	6,832876964605227E+000	0,000000000000000E+000	2,4270217E+000	-1,932210740457180E+001	4,059924754405627E+005	-4,497639980258154E+000	6,832876964605227E+000	0,0000000E+000
7,000000000000000E+000	6,870357805421115E+000	0,000000000000000E+000	2,4264758E+000	-1,935958824435939E+001	4,060224756182111E+005	-4,497674264421108E+000	6,870357805421115E+000	0,0000000E+000
7,000000000000000E+000	6,907838112571612E+000	0,000000000000000E+000	2,4258609E+000	-1,939706855051147E+001	4,060524757958595E+005	-4,497610224953269E+000	6,907838112571612E+000	0,0000000E+000
7,000000000000000E+000	6,945318516534886E+000	0,000000000000000E+000	2,4252994E+000	-1,943454895346983E+001	4,060824759735079E+005	-4,497621842417841E+000	6,945318516534886E+000	0,0000000E+000
7,000000000000000E+000	6,982798590781266E+000	0,000000000000000E+000	2,4248145E+000	-1,947202902673700E+001	4,061124761511562E+005	-4,497582276624811E+000	6,982798590781266E+000	0,0000000E+000
7,000000000000000E+000	7,020278630916491E+000	0,000000000000000E+000	2,4243255E+000	-1,950950906588777E+001	4,061424763288042E+005	-4,497578183380212E+000	7,020278630916491E+000	0,0000000E+000
7,000000000000000E+000	7,057759778362964E+000	0,000000000000000E+000	2,4237792E+000	-1,954699021228599E+001	4,061724765064525E+005	-4,497711059873412E+000	7,057759778362964E+000	0,0000000E+000
7,000000000000000E+000	7,095240998192947E+000	0,000000000000000E+000	2,4232714E+000	-1,958447143109306E+001	4,062024766841009E+005	-4,497719745843145E+000	7,095240998192947E+000	0,0000000E+000
7,000000000000000E+000	7,132721772092450E+000	0,000000000000000E+000	2,4227290E+000	-1,962195220396778E+001	4,062324768617488E+005	-4,497666234572116E+000	7,132721772092450E+000	0,0000000E+000
7,000000000000000E+000	7,170201800831610E+000	0,000000000000000E+000	2,4222708E+000	-1,965943223172230E+001	4,062624770393968E+005	-4,497576815860667E+000	7,170201800831610E+000	0,0000000E+000
7,000000000000000E+000	7,207681525474152E+000	0,000000000000000E+000	2,4218049E+000	-1,969691195538423E+001	4,062924772170447E+005	-4,497540324482439E+000	7,207681525474152E+000	0,0000000E+000
7,000000000000000E+000	7,245161842543391E+000	0,000000000000000E+000	2,4213235E+000	-1,973439227146133E+001	4,063224773946926E+005	-4,497611415265157E+000	7,245161842543391E+000	0,0000000E+000
7,000000000000000E+000	7,282642635399740E+000	0,000000000000000E+000	2,4207814E+000	-1,977187306329102E+001	4,063524775723405E+005	-4,497668509380246E+000	7,282642635399740E+000	0,0000000E+000
7,000000000000000E+000	7,320123888185131E+000	0,000000000000000E+000	2,4203231E+000	-1,980935431503034E+001	4,063824777499884E+005	-4,497723700538513E+000	7,320123888185131E+000	0,0000000E+000
7,000000000000000E+000	7,357604138430888E+000	0,000000000000000E+000	2,4197884E+000	-1,984683456427834E+001	4,064124779276364E+005	-4,497603396494740E+000	7,357604138430888E+000	0,0000000E+000
7,000000000000000E+000	7,395084623324131E+000	0,000000000000000E+000	2,4193721E+000	-1,988431504815769E+001	4,064424781052843E+005	-4,497631554026316E+000	7,395084623324131E+000	0,0000000E+000
7,000000000000000E+000	7,432564815096248E+000	0,000000000000000E+000	2,4188488E+000	-1,992179523894355E+001	4,064724782829322E+005	-4,497596379699488E+000	7,432564815096248E+000	0,0000000E+000
7,000000000000000E+000	7,470045298553945E+000	0,000000000000000E+000	2,4184363E+000	-1,995927572138214E+001	4,065024784605801E+005	-4,497631381761965E+000	7,470045298553945E+000	0,0000000E+000
7,000000000000000E+000	7,507525551104917E+000	0,000000000000000E+000	2,4179819E+000	-1,999675597293059E+001	4,065324786382280E+005	-4,497603673119054E+000	7,507525551104917E+000	0,0000000E+000
7,000000000000000E+000	7,545005990524903E+000	0,000000000000000E+000	2,4174778E+000	-2,003423641134747E+001	4,065624788158759E+005	-4,497626097267704E+000	7,545005990524903E+000	0,0000000E+000
7,000000000000000E+000	7,582486496630882E+000	0,000000000000000E+000	2,4170499E+000	-2,007171691644187E+001	4,065924789935239E+005	-4,497634099539654E+000	7,582486496630882E+000	0,0000000E+000
7,000000000000000E+000	7,619967105177986E+000	0,000000000000000E+000	2,4166336E+000	-2,010919752397611E+001	4,066224791711718E+005	-4,497646392401914E+000	7,619967105177986E+000	0,0000000E+000
7,000000000000000E+000	7,657447795430820E+000	0,000000000000000E+000	2,4162135E+000	-2,014667821321244E+001	4,066524793488197E+005	-4,497656197031356E+000	7,657447795430820E+000	0,0000000E+000
7,000000000000000E+000	7,694928261669133E+000	0,000000000000000E+000	2,4157820E+000	-2,018415867844428E+001	4,066824795264676E+005	-4,497629315448060E+000	7,694928261669133E+000	0,0000000E+000
7,000000000000000E+000	7,732409238988772E+000	0,000000000000000E+000	2,4153237E+000	-2,022163965472889E+001	4,067124797041155E+005	-4,497690644843853E+000	7,732409238988772E+000	0,0000000E+000
7,000000000000000E+000	7,769890173603589E+000	0,000000000000000E+000	2,4149303E+000	-2,025912058831448E+001	4,067424798817635E+005	-4,497685520295724E+000	7,769890173603589E+000	0,0000000E+000
7,000000000000000E+000	7,807371091954233E+000	0,000000000000000E+000	2,4145331E+000	-2,029660150564898E+001	4,067724800594114E+005	-4,497683568606434E+000	7,807371091954233E+000	0,0000000E+000
7,000000000000000E+000	7,844852445088917E+000	0,000000000000000E+000	2,4141588E+000	-2,033408285774040E+001	4,068024802370593E+005	-4,497735742382464E+000	7,844852445088917E+000	0,0000000E+000
7,000000000000000E+000	7,882333502362862E+000	0,000000000000000E+000	2,4136815E+000	-2,037156391397312E+001	4,068324804147072E+005	-4,497700239303794E+000	7,882333502362862E+000	0,0000000E+000
7,000000000000000E+000	7,919814163575279E+000	0,000000000000000E+000	2,4133415E+000	-2,040904457416005E+001	4,068624805923551E+005	-4,497652712202062E+000	7,919814163575279E+000	0,0000000E+000
7,000000000000000E+000	7,957294571225088E+000	0,000000000000000E+000	2,4128451E+000	-2,044652498080412E+001	4,068924807700031E+005	-4,497622284869117E+000	7,957294571225088E+000	0,0000000E+000
7,000000000000000E+000	7,994775103846498E+000	0,000000000000000E+000	2,4124632E+000	-2,048400551241252E+001	4,069224809476510E+005	-4,497637281372517E+000	7,994775103846498E+000	0,0000000E+000
7,000000000000000E+000	8,032255059290119E+000	0,000000000000000E+000	2,4120889E+000	-2,052148546687571E+001	4,069524811252989E+005	-4,497568020447916E+000	8,032255059290119E+000	0,0000000E+000
7,000000000000000E+000	8,069735508886339E+000	0,000000000000000E+000	2,4116955E+000	-2,055896591546043E+001	4,069824813029468E+005	-4,497627318408647E+000	8,069735508886339E+000	0,0000000E+000
7,000000000000000E+000	8,107215505858264E+000	0,000000000000000E+000	2,4113097E+000	-2,059644591144752E+001	4,070124814805947E+005	-4,497573003814936E+000	8,107215505858264E+000	0,0000000E+000
7,000000000000000E+000	8,144695615767322E+000	0,000000000000000E+000	2,4109201E+000	-2,063392602036598E+001	4,070424816582426E+005	-4,497586556190587E+000	8,144695615767322E+000	0,0000000E+000
7,000000000000000E+000	8,182176856815737E+000	0,000000000000000E+000	2,4105766E+000	-2,067140726036369E+001	4,070724818358906E+005	-4,497722292109759E+000	8,182176856815737E+000	0,0000000E+000
7,000000000000000E+000	8,219657786451499E+000	0,000000000000000E+000	2,4101028E+000	-2,070888818895806E+001	4,071024820135385E+005	-4,497684922812765E+000	8,219657786451499E+000	0,0000000E+000
7,000000000000000E+000	8,257138709160673E+000	0,000000000000000E+000	2,4098089E+000	-2,074636911062929E+001	4,071324821911864E+005	-4,497684091626943E+000	8,257138709160673E+000	0,0000000E+000
7,000000000000000E+000	8,294620096432606E+000	0,000000000000000E+000	2,4094231E+000	-2,078385049685968E+001	4,071624823688343E+005	-4,497739838828085E+000	8,294620096432606E+000	0,0000000E+000
7,000000000000000E+000	8,332101247645245E+000	0,000000000000000E+000	2,4090450E+000	-2,082133164704620E+001	4,071924825464822E+005	-4,497711511880449E+000	8,332101247645245E+000	0,0000000E+000
7,000000000000000E+000	8,369581071409568E+000	0,000000000000000E+000	2,4086936E+000	-2,085881146983481E+001	4,072224827241302E+005	-4,497552219025907E+000	8,369581071409568E+000	0,0000000E+000
7,000000000000000E+000	8,407061843049524E+000	0,000000000000000E+000	2,4083233E+000	-2,089629224044026E+001	4,072524829017781E+005	-4,497665963428219E+000	8,407061843049524E+000	0,0000000E+000
7,000000000000000E+000	8,444543060023518E+000	0,000000000000000E+000	2,4078991E+000	-2,093377345636845E+001	4,072824830794260E+005	-4,497719403196228E+000	8,444543060023518E+000	0,0000000E+000
7,000000000000000E+000	8,482023920343000E+000	0,000000000000000E+000	2,4075975E+000	-2,097125431566016E+001	4,073124832570739E+005	-4,497676604908275E+000	8,482023920343000E+000	0,0000000E+000
7,000000000000000E+000	8,519505183180277E+000	0,000000000000000E+000	2,4072080E+000	-2,100873557745253E+001	4,073424834347218E+005	-4,497724906757719E+000	8,519505183180277E+000	0,0000000E+000
7,000000000000000E+000	8,556986660775925E+000	0,000000000000000E+000	2,4068108E+000	-2,104621705401617E+001	4,073724836123697E+005	-4,497750677609473E+000	8,556986660775925E+000	0,0000000E+000
7,000000000000000E+000	8,594467430477698E+000	0,000000000000000E+000	2,4064825E+000	-2,108369782269075E+001	4,074024837900177E+005	-4,497665730847505E+000	8,594467430477698E+000	0,0000000E+000
7,000000000000000E+000	8,631948771071565E+000	0,000000000000000E+000	2,4061387E+000	-2,112117916223653E+001	4,074324839676656E+005	-4,497734237493304E+000	8,631948771071565E+000	0,0000000E+000
7,000000000000000E+000	8,669430068426582E+000	0,000000000000000E+000	2,4057872E+000	-2,115866045854727E+001	4,074624841453135E+005	-4,497729048861817E+000	8,669430068426582E+000	0,0000000E+000
7,000000000000000E+000	8,706910322881884E+000	0,000000000000000E+000	2,4054205E+000	-2,119614071200405E+001	4,074924843229614E+005	-4,497603901637140E+000	8,706910322881884E+000	0,0000000E+000
7,000000000000000E+000	8,744390705706172E+000	0,000000000000000E+000	2,4050655E+000	-2,123362109382407E+001	4,075224845006093E+005	-4,497619305824360E+000	8,744390705706172E+000	0,0000000E+000
7,000000000000000E+000	8,781871208034673E+000	0,000000000000000E+000	2,4047370E+000	-2,127110159515026E+001	4,075524846782573E+005	-4,497633646245042E+000	8,781871208034673E+000	0,0000000E+000
7,000000000000000E+000	8,819353024247619E+000	0,000000000000000E+000	2,4043932E+000	-2,130858341032357E+001	4,075824848559052E+005	-4,497791311444657E+000	8,819353024247619E+000	0,0000000E+000
7,000000000000000E+000	8,856834322628391E+000	0,000000000000000E+000	2,4039807E+000	-2,134606470765914E+001	4,076124850335531E+005	-4,497729171951832E+000	8,856834322628391E+000	0,0000000E+000
7,000000000000000E+000	8,894315504372516E+000	0,000000000000000E+000	2,4036906E+000	-2,138354588835430E+001	4,076424852112010E+005	-4,497715175637059E+000	8,894315504372516E+000	0,0000000E+000
7,000000000000000E+000	8,931796180522255E+000	0,000000000000000E+000	2,4033315E+000	-2,142102656347826E+001	4,076724853888489E+005	-4,497654504670008E+000	8,931796180522255E+000	0,0000000E+000
7,000000000000000E+000	8,969276512511650E+000	0,000000000000000E+000	2,4029610E+000	-2,145850689446621E+001	4,077024855664968E+005	-4,497613205673181E+000	8,969276512511650E+000	0,0000000E+000
7,000000000000000E+000	9,006756387695100E+000	0,000000000000000E+000	2,4026365E+000	-2,149598676865217E+001	4,077324857441448E+005	-4,497558389284448E+000	9,006756387695100E+000	0,0000000E+000
7,000000000000000E+000	9,044236752905501E+000	0,000000000000000E+000	2,4023118E+000	-2,153346713286681E+001	4,077624859217927E+005	-4,497617192170341E+000	9,044236752905501E+000	0,0000000E+000
7,000000000000000E+000	9,081716734932687E+000	0,000000000000000E+000	2,4019527E+000	-2,157094711391052E+001	4,077924860994406E+005	-4,497571210456899E+000	9,081716734932687E+000	0,0000000E+000
7,000000000000000E+000	9,119196604647053E+000	0,000000000000000E+000	2,4016168E+000	-2,160842698263198E+001	4,078224862770885E+005	-4,497557732998280E+000	9,119196604647053E+000	0,0000000E+000
7,000000000000000E+000	9,156676082785896E+000	0,000000000000000E+000	2,4013264E+000	-2,164590645979797E+001	4,078524864547364E+005	-4,497510744213901E+000	9,156676082785896E+000	0,0000000E+000
7,000000000000000E+000	9,194155860333018E+000	0,000000000000000E+000	2,4009864E+000	-2,168338623636855E+001	4,078824866323844E+005	-4,497546672994371E+000	9,194155860333018E+000	0,0000000E+000
7,000000000000000E+000	9,231636627138878E+000	0,000000000000000E+000	2,4006505E+000	-2,172086700214307E+001	4,079124868100323E+005	-4,497665383340178E+000	9,231636627138878E+000	0,0000000E+000
7,000000000000000E+000	9,269116122240117E+000	0,000000000000000E+000	2,4003029E+000	-2,175834649626247E+001	4,079424869876802E+005	-4,497512779689341E+000	9,269116122240117E+000	0,0000000E+000
7,000000000000000E+000	9,306595703582920E+000	0,000000000000000E+000	2,3999670E+000	-2,179582607662731E+001	4,079724871653281E+005	-4,497523128615638E+000	9,306595703582920E+000	0,0000000E+000
7,000000000000000E+000	9,344075919812040E+000	0,000000000000000E+000	2,3995774E+000	-2,183330629186259E+001	4,080024873429760E+005	-4,497599314522630E+000	9,344075919812040E+000	0,0000000E+000
7,000000000000000E+000	9,381556287722901E+000	0,000000000000000E+000	2,3993061E+000	-2,187078665876442E+001	4,080324875206240E+005	-4,497617516223777E+000	9,381556287722901E+000	0,0000000E+000
7,000000000000000E+000	9,419036609282065E+000	0,000000000000000E+000	2,3988822E+000	-2,190826697932257E+001	4,080624876982719E+005	-4,497611954052989E+000	9,419036609282065E+000	0,0000000E+000
7,000000000000000E+000	9,456515820803029E+000	0,000000000000000E+000	2,3985577E+000	-2,194574618986366E+001	4,080924878759198E+005	-4,497478750257645E+000	9,456515820803029E+000	0,0000000E+000
7,000000000000000E+000	9,493995875151683E+000	0,000000000000000E+000	2,3982329E+000	-2,198322624321013E+001	4,081224880535677E+005	-4,497579888981659E+000	9,493995875151683E+000	0,0000000E+000
7,000000000000000E+000	9,531475844476775E+000	0,000000000000000E+000	2,3978586E+000	-2,202070621153779E+001	4,081524882312156E+005	-4,497569686214622E+000	9,531475844476775E+000	0,0000000E+000
7,000000000000000E+000	9,568955279951940E+000	0,000000000000000E+000	2,3975341E+000	-2,205818564603753E+001	4,081824884088635E+005	-4,497505624602596E+000	9,568955279951940E+000	0,0000000E+000
7,000000000000000E+000	9,606435563052042E+000	0,000000000000000E+000	2,3972437E+000	-2,209566592814059E+001	4,082124885865115E+005	-4,497607338992808E+000	9,606435563052042E+000	0,0000000E+000
7,000000000000000E+000	9,643915058708718E+000	0,000000000000000E+000	2,3968961E+000	-2,213314542282544E+001	4,082424887641594E+005	-4,497512846341245E+000	9,643915058708718E+000	0,0000000E+000
7,000000000000000E+000	9,681395092140672E+000	0,000000000000000E+000	2,3965640E+000	-2,217062545527588E+001	4,082724889418073E+005	-4,497577378992480E+000	9,681395092140672E+000	0,0000000E+000
7,000000000000000E+000	9,718875321050747E+000	0,000000000000000E+000	2,3962164E+000	-2,220810568319289E+001	4,083024891194552E+005	-4,497600836228147E+000	9,718875321050747E+000	0,0000000E+000
7,000000000000000E+000	9,756355170620253E+000	0,000000000000000E+000	2,3958805E+000	-2,224558553178300E+001	4,083324892971031E+005	-4,497555315629401E+000	9,756355170620253E+000	0,0000000E+000
7,000000000000000E+000	9,793835706332521E+000	0,000000000000000E+000	2,3955634E+000	-2,228306606648493E+001	4,083624894747511E+005	-4,497637652273336E+000	9,793835706332521E+000	0,0000000E+000
7,000000000000000E+000	9,831316234435926E+000	0,000000000000000E+000	2,3951700E+000	-2,232054659357945E+001	4,083924896523990E+005	-4,497636739215058E+000	9,831316234435926E+000	0,0000000E+000
7,000000000000000E+000	9,868795501708266E+000	0,000000000000000E+000	2,3948300E+000	-2,235802585988002E+001	4,084224898300469E+005	-4,497485440383231E+000	9,868795501708266E+000	0,0000000E+000
7,000000000000000E+000	9,906273947425072E+000	0,000000000000000E+000	2,3945055E+000	-2,239550430463455E+001	4,084524900076948E+005	-4,497386854302818E+000	9,906273947425072E+000	0,0000000E+000
7,000000000000000E+000	9,943753488870406E+000	0,000000000000000E+000	2,3942075E+000	-2,243298384510051E+001	4,084824901853427E+005	-4,497518340947787E+000	9,943753488870406E+000	0,0000000E+000
7,000000000000000E+000	9,981232697884611E+000	0,000000000000000E+000	2,3938370E+000	-2,247046305314239E+001	4,085124903629906E+005	-4,497478449448295E+000	9,981232697884611E+000	0,0000000E+000
7,000000000000000E+000	1,001871284148637E+001	0,000000000000000E+000	2,3935506E+000	-2,250794319574642E+001	4,085424905406386E+005	-4,497590599291162E+000	1,001871284148637E+001	0,0000000E+000
7,000000000000000E+000	1,005619253729023E+001	0,000000000000000E+000	2,3931687E+000	-2,254542289056836E+001	4,085724907182865E+005	-4,497536863860435E+000	1,005619253729023E+001	0,0000000E+000
7,000000000000000E+000	1,009367220665224E+001	0,000000000000000E+000	2,3928518E+000	-2,258290255896075E+001	4,086024908959344E+005	-4,497533690858543E+000	1,009367220665224E+001	0,0000000E+000
7,000000000000000E+000	1,013115216529017E+001	0,000000000000000E+000	2,3925424E+000	-2,262038251660766E+001	4,086324910735823E+005	-4,497568403762322E+000	1,013115216529017E+001	0,0000000E+000
7,000000000000000E+000	1,016863245029542E+001	0,000000000000000E+000	2,3921871E+000	-2,265786280061629E+001	4,086624912512302E+005	-4,497607567609440E+000	1,016863245029542E+001	0,0000000E+000
7,000000000000000E+000	1,020611249152403E+001	0,000000000000000E+000	2,3918207E+000	-2,269534284086815E+001	4,086924914288782E+005	-4,497578314585948E+000	1,020611249152403E+001	0,0000000E+000
7,000000000000000E+000	1,024359280441864E+001	0,000000000000000E+000	2,3914654E+000	-2,273282315276580E+001	4,087224916065261E+005	-4,497610914312543E+000	1,024359280441864E+001	0,0000000E+000
7,000000000000000E+000	1,028107218901329E+001	0,000000000000000E+000	2,3911979E+000	-2,277030253639007E+001	4,087524917841740E+005	-4,497499518977358E+000	1,028107218901329E+001	0,0000000E+000
7,000000000000000E+000	1,031855091491013E+001	0,000000000000000E+000	2,3908734E+000	-2,280778126131214E+001	4,087824919618219E+005	-4,497420475707374E+000	1,031855091491013E+001	0,0000000E+000
7,000000000000000E+000	1,035603067184130E+001	0,000000000000000E+000	2,3905373E+000	-2,284526101725451E+001	4,088124921394698E+005	-4,497544199095191E+000	1,035603067184130E+001	0,0000000E+000
7,000000000000000E+000	1,039351165506675E+001	0,000000000000000E+000	2,3901629E+000	-2,288274199943585E+001	4,088424923171182E+005	-4,497691353467482E+000	1,039351165506675E+001	0,0000000E+000
7,000000000000000E+000	1,043099257358710E+001	0,000000000000000E+000	2,3898232E+000	-2,292022291691902E+001	4,088724924947666E+005	-4,497683588900626E+000	1,043099257358710E+001	0,0000000E+000
7,000000000000000E+000	1,046847393090590E+001	0,000000000000000E+000	2,3895023E+000	-2,295770427319204E+001	4,089024926724150E+005	-4,497736244403310E+000	1,046847393090590E+001	0,0000000E+000
7,000000000000000E+000	1,050595458857608E+001	0,000000000000000E+000	2,3892083E+000	-2,299518492982875E+001	4,089324928500634E+005	-4,497652287066229E+000	1,050595458857608E+001	0,0000000E+000
7,000000000000000E+000	1,054343529176972E+001	0,000000000000000E+000	2,3888493E+000	-2,303266563200892E+001	4,089624930277118E+005	-4,497657749848847E+000	1,054343529176972E+001	0,0000000E+000
7,000000000000000E+000	1,058091465097329E+001	0,000000000000000E+000	2,3884978E+000	-2,307014499023936E+001	4,089924932053601E+005	-4,497496471996550E+000	1,058091465097329E+001	0,0000000E+000
7,000000000000000E+000	1,061839446368024E+001	0,000000000000000E+000	2,3881311E+000	-2,310762480196246E+001	4,090224933830081E+005	-4,497550892148540E+000	1,061839446368024E+001	0,0000000E+000
7,000000000000000E+000	1,065587402184772E+001	0,000000000000000E+000	2,3878410E+000	-2,314510435914879E+001	4,090524935606564E+005	-4,497520347524012E+000	1,065587402184772E+001	0,0000000E+000
7,000000000000000E+000	1,069335274097043E+001	0,000000000000000E+000	2,3875086E+000	-2,318258307729785E+001	4,090824937383048E+005	-4,497419662746285E+000	1,069335274097043E+001	0,0000000E+000
7,000000000000000E+000	1,073083058697560E+001	0,000000000000000E+000	2,3871841E+000	-2,322006092237451E+001	4,091124939159532E+005	-4,497314889263549E+000	1,073083058697560E+001	0,0000000E+000
7,000000000000000E+000	1,076830942375930E+001	0,000000000000000E+000	2,3868480E+000	-2,325753975817980E+001	4,091424940936016E+005	-4,497433781982592E+000	1,076830942375930E+001	0,0000000E+000
7,000000000000000E+000	1,080578848975677E+001	0,000000000000000E+000	2,3864622E+000	-2,329501882320171E+001	4,091724942712500E+005	-4,497461287471826E+000	1,080578848975677E+001	0,0000000E+000
7,000000000000000E+000	1,084326845216862E+001	0,000000000000000E+000	2,3861644E+000	-2,333249878463491E+001	4,092024944488984E+005	-4,497568856561152E+000	1,084326845216862E+001	0,0000000E+000
7,000000000000000E+000	1,088074850835058E+001	0,000000000000000E+000	2,3858397E+000	-2,336997883982505E+001	4,092324946265467E+005	-4,497580108907316E+000	1,088074850835058E+001	0,0000000E+000
7,000000000000000E+000	1,091822837245080E+001	0,000000000000000E+000	2,3854959E+000	-2,340745870294677E+001	4,092624948041951E+005	-4,497557059234669E+000	1,091822837245080E+001	0,0000000E+000
7,000000000000000E+000	1,095570786588907E+001	0,000000000000000E+000	2,3851333E+000	-2,344493819541364E+001	4,092924949818430E+005	-4,497512580134172E+000	1,095570786588907E+001	0,0000000E+000
7,000000000000000E+000	1,099318768562958E+001	0,000000000000000E+000	2,3848124E+000	-2,348241801417229E+001	4,093224951594914E+005	-4,497551736100933E+000	1,099318768562958E+001	0,0000000E+000
7,000000000000000E+000	1,103066863607852E+001	0,000000000000000E+000	2,3844495E+000	-2,351989896358755E+001	4,093524953371398E+005	-4,497687420309009E+000	1,103066863607852E+001	0,0000000E+000
7,000000000000000E+000	1,106814960735748E+001	0,000000000000000E+000	2,3841364E+000	-2,355737993383307E+001	4,093824955147882E+005	-4,497689919896843E+000	1,106814960735748E+001	0,0000000E+000
7,000000000000000E+000	1,110563095338599E+001	0,000000000000000E+000	2,3837545E+000	-2,359486127880790E+001	4,094124956924366E+005	-4,497734889577093E+000	1,110563095338599E+001	0,0000000E+000
7,000000000000000E+000	1,114311211678325E+001	0,000000000000000E+000	2,3834183E+000	-2,363234244116349E+001	4,094424958700850E+005	-4,497712973956366E+000	1,114311211678325E+001	0,0000000E+000
7,000000000000000E+000	1,118059281096382E+001	0,000000000000000E+000	2,3831091E+000	-2,366982313432556E+001	4,094724960477334E+005	-4,497656668286852E+000	1,118059281096382E+001	0,0000000E+000
7,000000000000000E+000	1,121807309919010E+001	0,000000000000000E+000	2,3827462E+000	-2,370730342155107E+001	4,095024962253815E+005	-4,497607954096446E+000	1,121807309919010E+001	0,0000000E+000
7,000000000000000E+000	1,125555239880392E+001	0,000000000000000E+000	2,3824599E+000	-2,374478272018443E+001	4,095324964030297E+005	-4,497489321302975E+000	1,125555239880392E+001	0,0000000E+000
7,000000000000000E+000	1,129303166242875E+001	0,000000000000000E+000	2,3821161E+000	-2,378226198283217E+001	4,095624965806773E+005	-4,497485002719184E+000	1,129303166242875E+001	0,0000000E+000
7,000000000000000E+000	1,133051055435989E+001	0,000000000000000E+000	2,3817685E+000	-2,381974087377829E+001	4,095924967583255E+005	-4,497440399670622E+000	1,133051055435989E+001	0,0000000E+000
7,000000000000000E+000	1,136798966941351E+001	0,000000000000000E+000	2,3814170E+000	-2,385721998785313E+001	4,096224969359736E+005	-4,497467174210968E+000	1,136798966941351E+001	0,0000000E+000
7,000000000000000E+000	1,140547003123159E+001	0,000000000000000E+000	2,3810430E+000	-2,389470034867114E+001	4,096524971136218E+005	-4,497616785058785E+000	1,140547003123159E+001	0,0000000E+000
7,000000000000000E+000	1,144295129042617E+001	0,000000000000000E+000	2,3806458E+000	-2,393218160683086E+001	4,096824972912702E+005	-4,497724469567513E+000	1,144295129042617E+001	0,0000000E+000
7,000000000000000E+000	1,148043183638747E+001	0,000000000000000E+000	2,3803363E+000	-2,396966215176656E+001	4,097124974689183E+005	-4,497638882114977E+000	1,148043183638747E+001	0,0000000E+000
7,000000000000000E+000	1,151791262685582E+001	0,000000000000000E+000	2,3800080E+000	-2,400714294120942E+001	4,097424976465665E+005	-4,497668222786977E+000	1,151791262685582E+001	0,0000000E+000
7,000000000000000E+000	1,155539391496271E+001	0,000000000000000E+000	2,3796527E+000	-2,404462422827347E+001	4,097724978242146E+005	-4,497727939058575E+000	1,155539391496271E+001	0,0000000E+000
7,000000000000000E+000	1,159287457684972E+001	0,000000000000000E+000	2,3792937E+000	-2,408210488913777E+001	4,098024980018628E+005	-4,497652793117730E+000	1,159287457684972E+001	0,0000000E+000
7,000000000000000E+000	1,163035609277595E+001	0,000000000000000E+000	2,3789577E+000	-2,411958640403228E+001	4,098324981795106E+005	-4,497755277269464E+000	1,163035609277595E+001	0,0000000E+000
7,000000000000000E+000	1,166783750500006E+001	0,000000000000000E+000	2,3785529E+000	-2,415706781520382E+001	4,098624983571589E+005	-4,497742833018783E+000	1,166783750500006E+001	0,0000000E+000
7,000000000000000E+000	1,170531824662211E+001	0,000000000000000E+000	2,3782587E+000	-2,419454855580012E+001	4,098924985348071E+005	-4,497662361248499E+000	1,170531824662211E+001	0,0000000E+000
7,000000000000000E+000	1,174279867904443E+001	0,000000000000000E+000	2,3779495E+000	-2,423202898721536E+001	4,099224987124554E+005	-4,497625257500546E+000	1,174279867904443E+001	0,0000000E+000
7,000000000000000E+000	1,178027910177777E+001	0,000000000000000E+000	2,3775485E+000	-2,426950940893986E+001	4,099524988901039E+005	-4,497624094794124E+000	1,178027910177777E+001	0,0000000E+000
7,000000000000000E+000	1,181776008856185E+001	0,000000000000000E+000	2,3772161E+000	-2,430699039468061E+001	4,099824990677522E+005	-4,497691780518691E+000	1,181776008856185E+001	0,0000000E+000
7,000000000000000E+000	1,185524112391170E+001	0,000000000000000E+000	2,3769257E+000	-2,434447142899150E+001	4,100124992454003E+005	-4,497697608392666E+000	1,185524112391170E+001	0,0000000E+000
7,000000000000000E+000	1,189272250930852E+001	0,000000000000000E+000	2,3765745E+000	-2,438195281334231E+001	4,100424994230486E+005	-4,497739613763960E+000	1,189272250930852E+001	0,0000000E+000
7,000000000000000E+000	1,193020444918762E+001	0,000000000000000E+000	2,3762422E+000	-2,441943475219157E+001	4,100724996006968E+005	-4,497806151242902E+000	1,193020444918762E+001	0,0000000E+000
7,000000000000000E+000	1,196768596604795E+001	0,000000000000000E+000	2,3758335E+000	-2,445691626801094E+001	4,101024997783446E+005	-4,497755389360500E+000	1,196768596604795E+001	0,0000000E+000
7,000000000000000E+000	1,200516798414967E+001	0,000000000000000E+000	2,3754630E+000	-2,449439828508671E+001	4,101324999559929E+005	-4,497815537901617E+000	1,200516798414967E+001	0,0000000E+000
7,000000000000000E+000	1,204264956590512E+001	0,000000000000000E+000	2,3751156E+000	-2,453187986579053E+001	4,101625001336412E+005	-4,497763176659759E+000	1,204264956590512E+001	0,0000000E+000
7,000000000000000E+000	1,208013152595748E+001	0,000000000000000E+000	2,3747070E+000	-2,456936182481699E+001	4,101925003112894E+005	-4,497808572019557E+000	1,208013152595748E+001	0,0000000E+000
